! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	Azimuth(rad)
54.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.52500000
54.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.55000000
54.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.57500000
54.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.60000000
54.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.62500000
54.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.65000000
54.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.67500000
54.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.70000000
54.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.72500000
54.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.75000000
54.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.77500000
54.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.80000000
54.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.82500000
54.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.85000000
54.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.87500000
54.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.90000000
54.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.92500000
54.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.95000000
54.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	54.97500000
55.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.00000000
55.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.02500000
55.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.05000000
55.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.07500000
55.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.10000000
55.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.12500000
55.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.15000000
55.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.17500000
55.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.20000000
55.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.22500000
55.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.25000000
55.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.27500000
55.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.30000000
55.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.32500000
55.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.35000000
55.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.37500000
55.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.40000000
55.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.42500000
55.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.45000000
55.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.47500000
55.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.50000000
55.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.52500000
55.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.55000000
55.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.57500000
55.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.60000000
55.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.62500000
55.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.65000000
55.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.67500000
55.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.70000000
55.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.72500000
55.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.75000000
55.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.77500000
55.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.80000000
55.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.82500000
55.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.85000000
55.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.87500000
55.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.90000000
55.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.92500000
55.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.95000000
55.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	55.97500000
56.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.00000000
56.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.02500000
56.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.05000000
56.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.07500000
56.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.10000000
56.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.12500000
56.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.15000000
56.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.17500000
56.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.20000000
56.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.22500000
56.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.25000000
56.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.27500000
56.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.30000000
56.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.32500000
56.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.35000000
56.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.37500000
56.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.40000000
56.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.42500000
56.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.45000000
56.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.47500000
56.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.50000000
56.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.52500000
56.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.55000000
56.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.57500000
56.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.60000000
56.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.62500000
56.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.65000000
56.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.67500000
56.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.70000000
56.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.72500000
56.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.75000000
56.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.77500000
56.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.80000000
56.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.82500000
56.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.85000000
56.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.87500000
56.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.90000000
56.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.92500000
56.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.95000000
56.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	56.97500000
57.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.00000000
57.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.02500000
57.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.05000000
57.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.07500000
57.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.10000000
57.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.12500000
57.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.15000000
57.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.17500000
57.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.20000000
57.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.22500000
57.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.25000000
57.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.27500000
57.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.30000000
57.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.32500000
57.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.35000000
57.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.37500000
57.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.40000000
57.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.42500000
57.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.45000000
57.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.47500000
57.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.50000000
57.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.52500000
57.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.55000000
57.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.57500000
57.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.60000000
57.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.62500000
57.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.65000000
57.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.67500000
57.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.70000000
57.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.72500000
57.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.75000000
57.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.77500000
57.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.80000000
57.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.82500000
57.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.85000000
57.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.87500000
57.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.90000000
57.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.92500000
57.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.95000000
57.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	57.97500000
58.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.00000000
58.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.02500000
58.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.05000000
58.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.07500000
58.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.10000000
58.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.12500000
58.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.15000000
58.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.17500000
58.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.20000000
58.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.22500000
58.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.25000000
58.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.27500000
58.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.30000000
58.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.32500000
58.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.35000000
58.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.37500000
58.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.40000000
58.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.42500000
58.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.45000000
58.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.47500000
58.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.50000000
58.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.52500000
58.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.55000000
58.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.57500000
58.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.60000000
58.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.62500000
58.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.65000000
58.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.67500000
58.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.70000000
58.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.72500000
58.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.75000000
58.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.77500000
58.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.80000000
58.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.82500000
58.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.85000000
58.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.87500000
58.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.90000000
58.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.92500000
58.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.95000000
58.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	58.97500000
59.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.00000000
59.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.02500000
59.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.05000000
59.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.07500000
59.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.10000000
59.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.12500000
59.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.15000000
59.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.17500000
59.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.20000000
59.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.22500000
59.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.25000000
59.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.27500000
59.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.30000000
59.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.32500000
59.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.35000000
59.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.37500000
59.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.40000000
59.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.42500000
59.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.45000000
59.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.47500000
59.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.50000000
59.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.52500000
59.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.55000000
59.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.57500000
59.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.60000000
59.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.62500000
59.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.65000000
59.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.67500000
59.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.70000000
59.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.72500000
59.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.75000000
59.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.77500000
59.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.80000000
59.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.82500000
59.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.85000000
59.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.87500000
59.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.90000000
59.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.92500000
59.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.95000000
59.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	59.97500000
60.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.00000000
60.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.02500000
60.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.05000000
60.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.07500000
60.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.10000000
60.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.12500000
60.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.15000000
60.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.17500000
60.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.20000000
60.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.22500000
60.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.25000000
60.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.27500000
60.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.30000000
60.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.32500000
60.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.35000000
60.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.37500000
60.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.40000000
60.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.42500000
60.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.45000000
60.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.47500000
60.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.50000000
60.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.52500000
60.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.55000000
60.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.57500000
60.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.60000000
60.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.62500000
60.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.65000000
60.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.67500000
60.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.70000000
60.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.72500000
60.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.75000000
60.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.77500000
60.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.80000000
60.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.82500000
60.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.85000000
60.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.87500000
60.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.90000000
60.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.92500000
60.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.95000000
60.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	60.97500000
61.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.00000000
61.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.02500000
61.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.05000000
61.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.07500000
61.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.10000000
61.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.12500000
61.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.15000000
61.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.17500000
61.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.20000000
61.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.22500000
61.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.25000000
61.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.27500000
61.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.30000000
61.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.32500000
61.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.35000000
61.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.37500000
61.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.40000000
61.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.42500000
61.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.45000000
61.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.47500000
61.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.50000000
61.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.52500000
61.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.55000000
61.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.57500000
61.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.60000000
61.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.62500000
61.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.65000000
61.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.67500000
61.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.70000000
61.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.72500000
61.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.75000000
61.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.77500000
61.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.80000000
61.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.82500000
61.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.85000000
61.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.87500000
61.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.90000000
61.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.92500000
61.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.95000000
61.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	61.97500000
62.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.00000000
62.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.02500000
62.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.05000000
62.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.07500000
62.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.10000000
62.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.12500000
62.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.15000000
62.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.17500000
62.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.20000000
62.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.22500000
62.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.25000000
62.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.27500000
62.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.30000000
62.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.32500000
62.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.35000000
62.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.37500000
62.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.40000000
62.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.42500000
62.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.45000000
62.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.47500000
62.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.50000000
62.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.52500000
62.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.55000000
62.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.57500000
62.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.60000000
62.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.62500000
62.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.65000000
62.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.67500000
62.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.70000000
62.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.72500000
62.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.75000000
62.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.77500000
62.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.80000000
62.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.82500000
62.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.85000000
62.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.87500000
62.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.90000000
62.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.92500000
62.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.95000000
62.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	62.97500000
63.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.00000000
63.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.02500000
63.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.05000000
63.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.07500000
63.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.10000000
63.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.12500000
63.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.15000000
63.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.17500000
63.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.20000000
63.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.22500000
63.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.25000000
63.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.27500000
63.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.30000000
63.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.32500000
63.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.35000000
63.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.37500000
63.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.40000000
63.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.42500000
63.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.45000000
63.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.47500000
63.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.50000000
63.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.52500000
63.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.55000000
63.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.57500000
63.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.60000000
63.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.62500000
63.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	63.65000000
